/*
データ構造
ID,タイマー,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz,MPU気温,BMP気温,気圧,worldTime,経度,緯度
（ノーズコーンのロガーはGPSを搭載していないためデータは取れていません。）
開始時刻:離陸-10~15m
*/

ID=172,45.4891746607, -869, -8633,7784, 14172, 2452,0.475098, 0.864990, 0.149658,0, 0, 0-15,13.38, 978.020.0,0.000000,0.000000
ID=173,45.74199312579, 85, -324,5176, 13992, 3256,0.315918, 0.854004, 0.198730,0, 0, 0-15,13.38, 978.020.0,0.000000,0.000000
ID=174,46.00274778, 2432, -1603,2612, 18176, -2808,0.159424, 1.109375, -0.171387,0, 0, 0-14,13.33, 978.020.0,0.000000,0.000000
ID=175,46.2555772269, -2983, -473,4804, 14340, -864,0.293213, 0.875244, -0.052734,0, 0, 0-15,13.33, 977.890.0,0.000000,0.000000
ID=176,46.508369-2451, -5133, 691,3440, 16016, -3272,0.209961, 0.977539, -0.199707,0, 0, 0-15,13.33, 977.890.0,0.000000,0.000000
ID=177,46.761185-2523, 296, -2937,4016, 24600, -2780,0.245117, 1.501465, -0.169678,0, 0, 0-15,13.34, 977.860.0,0.000000,0.000000
ID=178,47.022041-839, 691, -2608,792, 16024, 1380,0.048340, 0.978027, 0.084229,0, 0, 0-15,13.34, 977.890.0,0.000000,0.000000
ID=179,47.274834-3382, 1310, 758,3264, 19624, -264,0.199219, 1.197754, -0.016113,0, 0, 0-15,13.34, 977.890.0,0.000000,0.000000
ID=180,47.527596-4749, 2614, 2266,8292, 12652, 1888,0.506104, 0.772217, 0.115234,0, 0, 0-15,13.34, 977.890.0,0.000000,0.000000
ID=181,47.780403-903, 2993, 7700,5940, 17804, 952,0.362549, 1.086670, 0.058105,0, 0, 0-14,13.38, 977.920.0,0.000000,0.000000
ID=182,48.041222-5528, 1064, 5099,6492, 15084, 5400,0.396240, 0.920654, 0.329590,0, 0, 0-15,13.38, 978.020.0,0.000000,0.000000
ID=183,48.294044-2330, 1561, -1953,8704, 10632, 5924,0.531250, 0.648926, 0.361572,0, 0, 0-15,13.38, 978.020.0,0.000000,0.000000
ID=184,48.5468715539, 2151, -10556,3856, 13440, 6612,0.235352, 0.820312, 0.403564,0, 0, 0-14,13.40, 978.020.0,0.000000,0.000000
ID=185,48.7996792825, -721, -9676,-116, 16964, 3428,-0.007080, 1.035400, 0.209229,0, 0, 0-15,13.40, 978.060.0,0.000000,0.000000
ID=186,49.0605281791, 2092, -8093,-5660, 14944, 2352,-0.345459, 0.912109, 0.143555,0, 0, 0-15,13.40, 978.060.0,0.000000,0.000000
ID=187,49.3133163708, -1892, -2585,-6728, 14524, 880,-0.410645, 0.886475, 0.053711,0, 0, 0-15,13.43, 977.900.0,0.000000,0.000000
ID=188,49.566128-1725, 874, -2919,-12116, 14604, 1084,-0.739502, 0.891357, 0.066162,0, 0, 0-15,13.43, 977.920.0,0.000000,0.000000
ID=189,49.818913-413, 2424, -10399,-9312, 13760, 468,-0.568359, 0.839844, 0.028564,0, 0, 0-15,13.43, 977.920.0,0.000000,0.000000
ID=190,50.0797315611, -535, -2558,-12460, 13052, 1848,-0.760498, 0.796631, 0.112793,0, 0, 0-14,13.43, 977.920.0,0.000000,0.000000
ID=191,50.332565867, 397, 19,-13352, 12240, -1836,-0.814941, 0.747070, -0.112061,0, 0, 0-14,13.46, 977.900.0,0.000000,0.000000
ID=192,50.585358781, 1429, -276,-11560, 11708, -1072,-0.705566, 0.714600, -0.065430,0, 0, 0-15,13.46, 977.950.0,0.000000,0.000000
ID=193,50.8381962775, -147, 1722,-10976, 11940, -1624,-0.669922, 0.728760, -0.099121,0, 0, 0-14,13.46, 977.950.0,0.000000,0.000000
ID=194,51.1304631376, -446, 399,-11960, 10876, -928,-0.729980, 0.663818, -0.056641,0, 0, 0-15,13.46, 977.850.0,0.000000,0.000000
ID=195,51.3832323288, -1053, -221,-10860, 12308, -2904,-0.662842, 0.751221, -0.177246,0, 0, 0-15,13.46, 977.850.0,0.000000,0.000000
ID=196,51.636055879, -1026, 56,-15008, 12288, 2060,-0.916016, 0.750000, 0.125732,0, 0, 0-15,13.46, 977.850.0,0.000000,0.000000
ID=197,51.888832670, -681, -1764,-11932, 10108, -308,-0.728271, 0.616943, -0.018799,0, 0, 0-14,13.46, 977.850.0,0.000000,0.000000
ID=198,52.149639-1078, 454, -91,-12552, 10032, -508,-0.766113, 0.612305, -0.031006,0, 0, 0-14,13.51, 977.850.0,0.000000,0.000000
ID=199,52.402454-1872, 11, -67,-12360, 9300, 1104,-0.754395, 0.567627, 0.067383,0, 0, 0-14,13.51, 977.930.0,0.000000,0.000000
ID=200,52.655220-523, 473, 798,-14044, 9448, -812,-0.857178, 0.576660, -0.049561,0, 0, 0-14,13.51, 977.930.0,0.000000,0.000000
ID=201,52.908028-171, 233, 129,-12384, 9080, -804,-0.755859, 0.554199, -0.049072,0, 0, 0-14,13.52, 977.880.0,0.000000,0.000000
ID=202,53.168804-198, 423, 102,-13004, 9876, -8,-0.793701, 0.602783, -0.000488,0, 0, 0-14,13.52, 977.900.0,0.000000,0.000000
ID=203,53.421604298, 1236, -477,-12756, 9144, -100,-0.778564, 0.558105, -0.006104,0, 0, 0-14,13.52, 977.900.0,0.000000,0.000000
ID=204,53.674385383, 305, -272,-13320, 8892, -1044,-0.812988, 0.542725, -0.063721,0, 0, 0-14,13.52, 977.900.0,0.000000,0.000000
ID=205,53.927200-18, 128, -241,-13380, 8964, -928,-0.816650, 0.547119, -0.056641,0, 0, 0-14,13.54, 977.830.0,0.000000,0.000000
ID=206,54.188007382, -132, 198,-13652, 8560, 440,-0.833252, 0.522461, 0.026855,0, 0, 0-14,13.54, 977.860.0,0.000000,0.000000
ID=207,54.440750-1639, -680, -2248,-12504, 9616, 1440,-0.763184, 0.586914, 0.087891,0, 0, 0-14,13.54, 977.860.0,0.000000,0.000000
ID=208,54.693546-109, 142, -148,-13900, 8016, -64,-0.848389, 0.489258, -0.003906,0, 0, 0-14,13.57, 977.930.0,0.000000,0.000000
ID=209,54.946358-99, 121, -146,-14100, 8052, -140,-0.860596, 0.491455, -0.008545,0, 0, 0-14,13.57, 977.990.0,0.000000,0.000000
ID=210,55.207169-89, 138, 160,-13948, 7724, -164,-0.851318, 0.471436, -0.010010,0, 0, 0-14,13.57, 977.990.0,0.000000,0.000000
ID=211,55.459995-106, 94, 124,-13928, 7856, 48,-0.850098, 0.479492, 0.002930,0, 0, 0-15,13.60, 977.880.0,0.000000,0.000000
ID=212,55.712841-163, 115, 257,-14120, 8240, 288,-0.861816, 0.502930, 0.017578,0, 0, 0-14,13.60, 977.910.0,0.000000,0.000000
ID=213,55.965626-85, 119, -100,-14032, 7756, 20,-0.856445, 0.473389, 0.001221,0, 0, 0-14,13.60, 977.910.0,0.000000,0.000000
ID=214,56.226440-111, 125, -111,-13912, 7828, 52,-0.849121, 0.477783, 0.003174,0, 0, 0-13,13.60, 977.910.0,0.000000,0.000000
ID=215,56.479198-132, 122, 109,-13956, 7856, -20,-0.851807, 0.479492, -0.001221,0, 0, 0-14,13.62, 977.830.0,0.000000,0.000000
ID=216,56.732040-111, 141, 186,-13952, 7908, -64,-0.851562, 0.482666, -0.003906,0, 0, 0-14,13.62, 977.890.0,0.000000,0.000000
ID=217,56.984753-96, 107, 5,-14112, 7964, -56,-0.861328, 0.486084, -0.003418,0, 0, 0-13,13.62, 977.890.0,0.000000,0.000000
ID=218,57.313969-112, 109, -102,-13944, 7900, 100,-0.851074, 0.482178, 0.006104,0, 0, 0-13,13.64, 977.860.0,0.000000,0.000000
ID=219,57.566734-76, 105, -105,-14228, 7700, -232,-0.868408, 0.469971, -0.014160,0, 0, 0-14,13.64, 977.890.0,0.000000,0.000000
ID=220,57.819553-88, 142, -95,-13836, 7916, -124,-0.844482, 0.483154, -0.007568,0, 0, 0-14,13.64, 977.890.0,0.000000,0.000000
ID=221,58.072399-93, 109, -232,-14008, 7904, 40,-0.854980, 0.482422, 0.002441,0, 0, 0-13,13.64, 977.890.0,0.000000,0.000000
ID=222,58.333073-96, 95, -90,-14052, 7684, 80,-0.857666, 0.468994, 0.004883,0, 0, 0-14,13.67, 977.860.0,0.000000,0.000000
ID=223,58.585766-52, 102, -95,-14004, 7768, -44,-0.854736, 0.474121, -0.002686,0, 0, 0-13,13.67, 977.920.0,0.000000,0.000000
ID=224,58.838440-68, 61, -332,-14100, 7664, -280,-0.860596, 0.467773, -0.017090,0, 0, 0-13,13.67, 977.920.0,0.000000,0.000000
ID=225,59.091167-149, 81, 573,-14120, 7368, -104,-0.861816, 0.449707, -0.006348,0, 0, 0-13,13.69, 977.870.0,0.000000,0.000000
ID=226,59.445507-308, 65, 712,-13736, 8356, 364,-0.838379, 0.510010, 0.022217,0, 0, 0-14,13.69, 977.890.0,0.000000,0.000000
ID=227,59.698219-569, 228, -179,-14128, 8004, -1408,-0.862305, 0.488525, -0.085938,0, 0, 0-14,13.69, 977.890.0,0.000000,0.000000
ID=228,59.950935-76, 129, -190,-13832, 7900, -96,-0.844238, 0.482178, -0.005859,0, 0, 0-14,13.71, 977.890.0,0.000000,0.000000
ID=229,60.203690-350, 74, -301,-14432, 7656, 324,-0.880859, 0.467285, 0.019775,0, 0, 0-14,13.71, 977.920.0,0.000000,0.000000
ID=230,60.464367-83, 120, -258,-14188, 7756, -8,-0.865967, 0.473389, -0.000488,0, 0, 0-13,13.71, 977.920.0,0.000000,0.000000
ID=231,60.717216-33, 113, 33,-14228, 7728, 24,-0.868408, 0.471680, 0.001465,0, 0, 0-14,13.71, 977.920.0,0.000000,0.000000
ID=232,60.970024-190, 101, -122,-14104, 7608, -60,-0.860840, 0.464355, -0.003662,0, 0, 0-13,13.73, 977.920.0,0.000000,0.000000
ID=233,61.285984-105, 113, -208,-14240, 7544, -188,-0.869141, 0.460449, -0.011475,0, 0, 0-13,13.73, 977.970.0,0.000000,0.000000
ID=234,61.546890-102, 138, -30,-14248, 7492, 0,-0.869629, 0.457275, 0.000000,0, 0, 0-13,13.73, 977.970.0,0.000000,0.000000
ID=235,61.799671-139, 150, 107,-14224, 7468, 104,-0.868164, 0.455811, 0.006348,0, 0, 0-13,13.75, 977.900.0,0.000000,0.000000
ID=236,62.052521-123, 117, 111,-14188, 7536, 8,-0.865967, 0.459961, 0.000488,0, 0, 0-13,13.75, 977.920.0,0.000000,0.000000
ID=237,62.305321-112, 114, -311,-14192, 7504, 28,-0.866211, 0.458008, 0.001709,0, 0, 0-13,13.75, 977.920.0,0.000000,0.000000
ID=238,62.558144-80, 123, -199,-14184, 7492, 0,-0.865723, 0.457275, 0.000000,0, 0, 0-13,13.76, 977.920.0,0.000000,0.000000
ID=239,62.818962-137, 140, -41,-14344, 7384, 12,-0.875488, 0.450684, 0.000732,0, 0, 0-13,13.76, 977.950.0,0.000000,0.000000
ID=240,63.071751-127, 182, -130,-14196, 7504, 80,-0.866455, 0.458008, 0.004883,0, 0, 0-13,13.76, 977.950.0,0.000000,0.000000
ID=241,63.387928-85, 129, -207,-14436, 7076, 116,-0.881104, 0.431885, 0.007080,0, 0, 0-13,13.78, 977.900.0,0.000000,0.000000
ID=242,63.640743-111, 98, 275,-14324, 7392, -68,-0.874268, 0.451172, -0.004150,0, 0, 0-13,13.78, 977.930.0,0.000000,0.000000
ID=243,63.901585-89, 71, 149,-14136, 7492, 100,-0.862793, 0.457275, 0.006104,0, 0, 0-13,13.78, 977.930.0,0.000000,0.000000
ID=244,64.154411-117, 138, -45,-14340, 7356, -64,-0.875244, 0.448975, -0.003906,0, 0, 0-13,13.78, 977.930.0,0.000000,0.000000
ID=245,64.407211-55, 140, -378,-14208, 7464, -44,-0.867188, 0.455566, -0.002686,0, 0, 0-13,13.82, 977.850.0,0.000000,0.000000
ID=246,64.660088-156, 126, -27,-14140, 7484, -160,-0.863037, 0.456787, -0.009766,0, 0, 0-13,13.82, 977.900.0,0.000000,0.000000
ID=247,64.920906-39, 109, -81,-14332, 7176, -184,-0.874756, 0.437988, -0.011230,0, 0, 0-13,13.82, 977.900.0,0.000000,0.000000
ID=248,65.173714-130, 114, -97,-14352, 7304, -76,-0.875977, 0.445801, -0.004639,0, 0, 0-14,13.85, 977.880.0,0.000000,0.000000
ID=249,65.490021-93, 148, 82,-14132, 7380, 44,-0.862549, 0.450439, 0.002686,0, 0, 0-13,13.85, 977.960.0,0.000000,0.000000
ID=250,65.742805-132, 97, -149,-14372, 7404, -60,-0.877197, 0.451904, -0.003662,0, 0, 0-13,13.85, 977.960.0,0.000000,0.000000
ID=251,66.003654-107, 91, -107,-14476, 7216, 28,-0.883545, 0.440430, 0.001709,0, 0, 0-13,13.85, 977.960.0,0.000000,0.000000
ID=252,66.256500-121, 102, 52,-14340, 7300, -80,-0.875244, 0.445557, -0.004883,0, 0, 0-13,13.86, 977.850.0,0.000000,0.000000
ID=253,66.509300-228, 125, 55,-14340, 7452, 84,-0.875244, 0.454834, 0.005127,0, 0, 0-13,13.86, 977.860.0,0.000000,0.000000
ID=254,66.762100-130, 144, 57,-14268, 7312, -24,-0.870850, 0.446289, -0.001465,0, 0, 0-13,13.86, 977.860.0,0.000000,0.000000
ID=255,67.022934-110, 121, -165,-14176, 7356, -60,-0.865234, 0.448975, -0.003662,0, 0, 0-13,13.89, 977.860.0,0.000000,0.000000
ID=256,67.275711-97, 136, 90,-14288, 7316, -68,-0.872070, 0.446533, -0.004150,0, 0, 0-13,13.89, 977.910.0,0.000000,0.000000
ID=257,67.593544-113, 131, -38,-14032, 7460, -48,-0.856445, 0.455322, -0.002930,0, 0, 0-12,13.89, 977.910.0,0.000000,0.000000
ID=258,67.846336-80, 117, 69,-14272, 7420, -164,-0.871094, 0.452881, -0.010010,0, 0, 0-13,13.92, 977.860.0,0.000000,0.000000
ID=259,68.138702-93, 94, -224,-14452, 6952, -408,-0.882080, 0.424316, -0.024902,0, 0, 0-13,13.92, 977.890.0,0.000000,0.000000
ID=260,68.391518-173, 147, -85,-14564, 7544, 88,-0.888916, 0.460449, 0.005371,0, 0, 0-13,13.92, 977.890.0,0.000000,0.000000
ID=261,68.644295-184, 195, 797,-14508, 7004, -204,-0.885498, 0.427490, -0.012451,0, 0, 0-13,13.92, 977.890.0,0.000000,0.000000
ID=262,68.897110-169, 131, 78,-14380, 7092, 328,-0.877686, 0.432861, 0.020020,0, 0, 0-13,13.94, 977.890.0,0.000000,0.000000
ID=263,69.157944-127, 123, 5,-14068, 7412, -16,-0.858643, 0.452393, -0.000977,0, 0, 0-13,13.94, 977.940.0,0.000000,0.000000
ID=264,69.473511-69, 129, -337,-14356, 7196, 36,-0.876221, 0.439209, 0.002197,0, 0, 0-13,13.94, 977.940.0,0.000000,0.000000
ID=265,69.726334-82, 93, -134,-14380, 7324, -80,-0.877686, 0.447021, -0.004883,0, 0, 0-13,13.97, 977.910.0,0.000000,0.000000
ID=266,69.979134-114, 163, 91,-14344, 7268, 44,-0.875488, 0.443604, 0.002686,0, 0, 0-12,13.97, 977.970.0,0.000000,0.000000
ID=267,70.239967-77, 124, 81,-14404, 7212, -104,-0.879150, 0.440186, -0.006348,0, 0, 0-12,13.97, 977.970.0,0.000000,0.000000
ID=268,70.492760-130, 149, -6,-14604, 6952, -52,-0.891357, 0.424316, -0.003174,0, 0, 0-12,14.00, 977.890.0,0.000000,0.000000
ID=269,70.745529-103, 150, 19,-14500, 7164, 60,-0.885010, 0.437256, 0.003662,0, 0, 0-12,14.00, 977.950.0,0.000000,0.000000
ID=270,70.998337-124, 129, -80,-14324, 7268, 16,-0.874268, 0.443604, 0.000977,0, 0, 0-13,14.00, 977.950.0,0.000000,0.000000
ID=271,71.259155-89, 140, -21,-14392, 7224, -96,-0.878418, 0.440918, -0.005859,0, 0, 0-13,14.00, 977.950.0,0.000000,0.000000
ID=272,71.575699-84, 93, -205,-14204, 7308, 140,-0.866943, 0.446045, 0.008545,0, 0, 0-13,14.02, 977.890.0,0.000000,0.000000
ID=273,71.828537-166, 132, 160,-14216, 7224, -204,-0.867676, 0.440918, -0.012451,0, 0, 0-12,14.02, 977.920.0,0.000000,0.000000
ID=274,72.081345-70, 149, 54,-14412, 7232, -32,-0.879639, 0.441406, -0.001953,0, 0, 0-13,14.02, 977.920.0,0.000000,0.000000
ID=275,72.342178-127, 111, -105,-14264, 7116, -16,-0.870605, 0.434326, -0.000977,0, 0, 0-13,14.05, 977.870.0,0.000000,0.000000
ID=276,72.594933-81, 100, -89,-14344, 7328, -52,-0.875488, 0.447266, -0.003174,0, 0, 0-13,14.05, 977.920.0,0.000000,0.000000
ID=277,72.847733-122, 65, 20,-14240, 7524, -212,-0.869141, 0.459229, -0.012939,0, 0, 0-12,14.05, 977.920.0,0.000000,0.000000
ID=278,73.100533-113, 132, 174,-14100, 7476, 92,-0.860596, 0.456299, 0.005615,0, 0, 0-12,14.08, 977.820.0,0.000000,0.000000
ID=279,73.361359-154, 185, 365,-14432, 7284, -32,-0.880859, 0.444580, -0.001953,0, 0, 0-12,14.08, 977.850.0,0.000000,0.000000
ID=280,73.676926-138, 121, -91,-14320, 7484, -48,-0.874023, 0.456787, -0.002930,0, 0, 0-12,14.08, 977.850.0,0.000000,0.000000
ID=281,73.929733-88, 126, -309,-14188, 7368, 36,-0.865967, 0.449707, 0.002197,0, 0, 0-12,14.08, 977.850.0,0.000000,0.000000
ID=282,74.182571-111, 131, -345,-14512, 7396, -224,-0.885742, 0.451416, -0.013672,0, 0, 0-12,14.11, 977.870.0,0.000000,0.000000
ID=283,74.443382-110, 169, 49,-14316, 7344, -4,-0.873779, 0.448242, -0.000244,0, 0, 0-12,14.11, 977.950.0,0.000000,0.000000
ID=284,74.696190221, 78, -42,-14024, 7300, -44,-0.855957, 0.445557, -0.002686,0, 0, 0-13,14.11, 977.950.0,0.000000,0.000000
ID=285,74.948982-71, 113, -89,-14404, 7184, -56,-0.879150, 0.438477, -0.003418,0, 0, 0-12,14.12, 977.900.0,0.000000,0.000000
ID=286,75.201775-103, 138, -53,-14344, 7184, -44,-0.875488, 0.438477, -0.002686,0, 0, 0-12,14.12, 977.900.0,0.000000,0.000000
ID=287,75.462616-126, 139, 119,-14256, 7364, 224,-0.870117, 0.449463, 0.013672,0, 0, 0-12,14.12, 977.900.0,0.000000,0.000000
ID=288,75.779312-76, 87, -141,-14344, 7216, -16,-0.875488, 0.440430, -0.000977,0, 0, 0-11,14.15, 977.830.0,0.000000,0.000000
ID=289,76.032112-137, 122, 43,-14444, 7128, -60,-0.881592, 0.435059, -0.003662,0, 0, 0-12,14.15, 977.880.0,0.000000,0.000000
ID=290,76.284935-41, 51, -659,-14468, 7064, 16,-0.883057, 0.431152, 0.000977,0, 0, 0-12,14.15, 977.880.0,0.000000,0.000000
ID=291,76.610657-89, 114, -16,-14652, 6744, -252,-0.894287, 0.411621, -0.015381,0, 0, 0-12,14.18, 977.850.0,0.000000,0.000000
ID=292,76.86346449, 146, -614,-14452, 7064, -92,-0.882080, 0.431152, -0.005615,0, 0, 0-12,14.18, 977.880.0,0.000000,0.000000
ID=293,77.116287-112, 61, -171,-14616, 6880, -104,-0.892090, 0.419922, -0.006348,0, 0, 0-12,14.18, 977.880.0,0.000000,0.000000
ID=294,77.431870-344, 226, 309,-14136, 7368, -220,-0.862793, 0.449707, -0.013428,0, 0, 0-12,14.18, 977.880.0,0.000000,0.000000
ID=295,77.692711-281, 228, 607,-14988, 7148, -256,-0.914795, 0.436279, -0.015625,0, 0, 0-12,14.20, 977.780.0,0.000000,0.000000
ID=296,77.945549-104, 142, -164,-14336, 7288, -48,-0.875000, 0.444824, -0.002930,0, 0, 0-12,14.20, 977.860.0,0.000000,0.000000
ID=297,78.198425-217, 165, 510,-14368, 7244, -180,-0.876953, 0.442139, -0.010986,0, 0, 0-12,14.20, 977.860.0,0.000000,0.000000
ID=298,78.451248-108, 134, -54,-14300, 7160, -20,-0.872803, 0.437012, -0.001221,0, 0, 0-12,14.23, 977.880.0,0.000000,0.000000
ID=299,78.712135-115, 47, -157,-14380, 7584, -216,-0.877686, 0.462891, -0.013184,0, 0, 0-12,14.23, 977.910.0,0.000000,0.000000
ID=300,78.964951-136, 113, -22,-14136, 7576, -280,-0.862793, 0.462402, -0.017090,0, 0, 0-12,14.23, 977.910.0,0.000000,0.000000
ID=301,79.21778979, 129, 215,-14000, 7256, -132,-0.854492, 0.442871, -0.008057,0, 0, 0-12,14.25, 977.810.0,0.000000,0.000000
ID=302,79.534279-101, 150, 490,-14600, 7032, -100,-0.891113, 0.429199, -0.006104,0, 0, 0-12,14.25, 977.840.0,0.000000,0.000000
ID=303,79.795135-47, 110, -294,-14216, 7260, -60,-0.867676, 0.443115, -0.003662,0, 0, 0-12,14.25, 977.840.0,0.000000,0.000000
ID=304,80.047966-103, 119, -150,-14100, 7520, -176,-0.860596, 0.458984, -0.010742,0, 0, 0-12,14.25, 977.840.0,0.000000,0.000000
ID=305,80.300766-118, 140, 307,-14348, 7160, -40,-0.875732, 0.437012, -0.002441,0, 0, 0-12,14.28, 977.840.0,0.000000,0.000000
ID=306,80.553581-89, 107, -259,-14268, 7436, -204,-0.870850, 0.453857, -0.012451,0, 0, 0-12,14.28, 977.890.0,0.000000,0.000000
ID=307,80.814484-132, 178, 500,-14196, 7512, -304,-0.866455, 0.458496, -0.018555,0, 0, 0-12,14.28, 977.890.0,0.000000,0.000000
ID=308,81.067253-84, 91, 71,-14240, 7252, -44,-0.869141, 0.442627, -0.002686,0, 0, 0-12,14.33, 977.840.0,0.000000,0.000000
ID=309,81.320015-67, 156, 500,-14148, 7936, -408,-0.863525, 0.484375, -0.024902,0, 0, 0-12,14.33, 977.900.0,0.000000,0.000000
ID=310,81.648399-115, 114, -32,-14496, 7200, -200,-0.884766, 0.439453, -0.012207,0, 0, 0-11,14.33, 977.900.0,0.000000,0.000000
ID=311,81.901192-201, 86, -298,-14360, 7220, -128,-0.876465, 0.440674, -0.007812,0, 0, 0-12,14.34, 977.840.0,0.000000,0.000000
ID=312,82.162048-171, 172, 135,-14060, 7604, -148,-0.858154, 0.464111, -0.009033,0, 0, 0-11,14.34, 977.900.0,0.000000,0.000000
ID=313,82.414871-138, 161, 89,-14060, 7760, -104,-0.858154, 0.473633, -0.006348,0, 0, 0-11,14.34, 977.900.0,0.000000,0.000000
ID=314,82.667671-109, 131, -94,-14120, 7628, -168,-0.861816, 0.465576, -0.010254,0, 0, 0-11,14.34, 977.900.0,0.000000,0.000000
ID=315,82.920494-60, 52, -359,-14508, 7188, -112,-0.885498, 0.438721, -0.006836,0, 0, 0-11,14.37, 977.920.0,0.000000,0.000000
ID=316,83.181335-98, 39, -1263,-14216, 7572, -212,-0.867676, 0.462158, -0.012939,0, 0, 0-11,14.37, 977.980.0,0.000000,0.000000
ID=317,83.434135-142, 77, -378,-14404, 7220, -232,-0.879150, 0.440674, -0.014160,0, 0, 0-11,14.37, 977.980.0,0.000000,0.000000
ID=318,83.739616-98, 143, -93,-13968, 7720, -128,-0.852539, 0.471191, -0.007812,0, 0, 0-12,14.51, 977.640.0,0.000000,0.000000
ID=319,83.992424-199, 162, 223,-14104, 7632, -76,-0.860840, 0.465820, -0.004639,0, 0, 0-11,14.51, 977.860.0,0.000000,0.000000
ID=320,84.253113-127, 103, -105,-14284, 7492, -76,-0.871826, 0.457275, -0.004639,0, 0, 0-11,14.51, 977.860.0,0.000000,0.000000
ID=321,84.505775-221, 139, -2,-14336, 7728, -20,-0.875000, 0.471680, -0.001221,0, 0, 0-11,14.49, 977.940.0,0.000000,0.000000
ID=322,84.758392-78, 131, -138,-14292, 7496, -204,-0.872314, 0.457520, -0.012451,0, 0, 0-11,14.49, 977.910.0,0.000000,0.000000
ID=323,85.011040-142, 196, 630,-14156, 7564, -132,-0.864014, 0.461670, -0.008057,0, 0, 0-11,14.49, 977.910.0,0.000000,0.000000
ID=324,85.373650-27, 54, -545,-13736, 8132, -32,-0.838379, 0.496338, -0.001953,0, 0, 0-11,14.52, 977.880.0,0.000000,0.000000
ID=325,85.635612-74, 74, -983,-13788, 8076, -108,-0.841553, 0.492920, -0.006592,0, 0, 0-11,14.52, 977.940.0,0.000000,0.000000
ID=326,85.900032-135, 171, 107,-13976, 7272, 144,-0.853027, 0.443848, 0.008789,0, 0, 0-11,14.52, 977.940.0,0.000000,0.000000
ID=327,86.159363-93, 215, 651,-14700, 6740, 128,-0.897217, 0.411377, 0.007812,0, 0, 0-11,14.52, 977.940.0,0.000000,0.000000
ID=328,86.426697-226, 60, -1294,-14064, 6552, -32,-0.858398, 0.399902, -0.001953,0, 0, 0-11,14.61, 977.780.0,0.000000,0.000000
ID=329,86.686050-194, 36, -2077,-14560, 6164, 100,-0.888672, 0.376221, 0.006104,0, 0, 0-11,14.61, 977.950.0,0.000000,0.000000
ID=330,86.945335-311, -48, -1555,-15700, 5864, 276,-0.958252, 0.357910, 0.016846,0, 0, 0-11,14.61, 977.950.0,0.000000,0.000000
ID=331,87.204689-387, -752, -5781,-16376, 2868, -148,-0.999512, 0.175049, -0.009033,0, 0, 0-11,14.59, 978.000.0,0.000000,0.000000
ID=332,87.472076-15, -501, -6550,-15724, -552, 860,-0.959717, -0.033691, 0.052490,0, 0, 0-10,14.59, 977.970.0,0.000000,0.000000
ID=333,87.731422-293, 89, -1576,-15576, -2220, 992,-0.950684, -0.135498, 0.060547,0, 0, 0-11,14.59, 977.970.0,0.000000,0.000000
ID=334,87.990784-331, -351, -3872,-15772, -4220, 732,-0.962646, -0.257568, 0.044678,0, 0, 0-11,14.59, 977.970.0,0.000000,0.000000
ID=335,88.250153119, 576, 89,-15372, -4484, 636,-0.938232, -0.273682, 0.038818,0, 0, 0-11,14.57, 977.920.0,0.000000,0.000000
ID=336,88.51760913, 362, -414,-13544, -7876, 1728,-0.826660, -0.480713, 0.105469,0, 0, 0-11,14.57, 977.860.0,0.000000,0.000000
ID=337,88.776985-68, 338, -638,-12448, -9308, 804,-0.759766, -0.568115, 0.049072,0, 0, 0-11,14.57, 977.860.0,0.000000,0.000000
ID=338,89.036354-199, 49, -4256,-11964, -10772, 1408,-0.730225, -0.657471, 0.085938,0, 0, 0-11,14.68, 977.730.0,0.000000,0.000000
ID=339,89.295692-35, -57, -4373,-10384, -12520, 1476,-0.633789, -0.764160, 0.090088,0, 0, 0-11,14.68, 977.900.0,0.000000,0.000000
ID=340,89.563042-382, 38, -3381,-8196, -13320, 1480,-0.500244, -0.812988, 0.090332,0, 0, 0-11,14.68, 977.900.0,0.000000,0.000000
ID=341,89.822418-284, 222, -134,-7152, -14108, 1148,-0.436523, -0.861084, 0.070068,0, 0, 0-11,14.80, 977.610.0,0.000000,0.000000
ID=342,90.081764-16, 45, -1790,-6852, -14240, 1908,-0.418213, -0.869141, 0.116455,0, 0, 0-11,14.80, 977.860.0,0.000000,0.000000
ID=343,90.334351-40, 331, -855,-6256, -15052, 1552,-0.381836, -0.918701, 0.094727,0, 0, 0-10,14.80, 977.860.0,0.000000,0.000000
ID=344,90.593895-399, -185, -4561,-5172, -15368, 624,-0.315674, -0.937988, 0.038086,0, 0, 0-11,14.80, 977.860.0,0.000000,0.000000
ID=345,90.85326491, -342, -1673,-3948, -16144, 1580,-0.240967, -0.985352, 0.096436,0, 0, 0-11,14.88, 977.810.0,0.000000,0.000000
ID=346,91.112595124, -320, -4948,-2156, -16212, 1736,-0.131592, -0.989502, 0.105957,0, 0, 0-10,14.88, 977.920.0,0.000000,0.000000
ID=347,91.379982-167, -50, -2651,-1104, -16596, 1944,-0.067383, -1.012939, 0.118652,0, 0, 0-11,14.88, 977.920.0,0.000000,0.000000
ID=348,91.639351-71, -38, -3291,524, -16716, 1612,0.031982, -1.020264, 0.098389,0, 0, 0-11,14.75, 978.130.0,0.000000,0.000000
